run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.weight_variance_var,metrics.final_weight_variance_skew,metrics.perfm_train_loss,metrics.perfm_val_loss_early_stop,metrics.weight_variance_skew,metrics.final_weight_variance_var,metrics.final_weight_variance_kurt,metrics.val_loss,metrics.perfm_val_loss,metrics.perfm_test_avg,metrics.weight_variance_kurt,metrics.train_loss,metrics.epoch,metrics.test_ami,metrics.best_perfm_val_loss,metrics.perfm_test_std,metrics.weight_variance_mean,metrics.cont_val_loss_early_stop,metrics.final_weight_variance_mean,metrics.best_cont_val_loss,metrics.rec_test_1,metrics.cont_val_loss,metrics.rec_test_3,metrics.cont_bal_acc,metrics.rec_test_4,metrics.rec_test_0,metrics.cont_train_loss,metrics.rec_test_2,metrics.rec_test_5,params.enc_k2,params.context_specific,params.mode,params.spec_kernel,params.enc_k1,params.multiple_performers,params.enc_kernel,params.spec_k2,params.spec_k1,params.activation,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.source.name
3fa1ffdb33a440a198c0593bd043efce,0,FINISHED,/home/federico/mlruns/0/3fa1ffdb33a440a198c0593bd043efce/artifacts,2021-12-16 00:01:45.133000+00:00,2021-12-16 03:21:13.382000+00:00,3.669149083038017e-19,7.693354242875369,0.17448927462100983,0.16915111243724823,7.69335412979126,3.669148968740381e-19,80.87405155646941,0.16909396648406982,0.16909396648406982,0.15855365991592407,80.87405395507812,0.17448927462100983,39.0,0.0034176120534539223,0.16768372058868408,0.12745770812034607,8.34484037426364e-10,,8.344840580587607e-10,,,,,,,,,,,3,False,velocity,3,4,True,5,2,4,ReLU(),federico,LOCAL,run.py
da7578bf51f440bdba6c7ff9ea186a52,0,FINISHED,/home/federico/mlruns/0/da7578bf51f440bdba6c7ff9ea186a52/artifacts,2021-12-15 20:42:28.164000+00:00,2021-12-16 00:01:44.991000+00:00,0.0,,0.42015132308006287,0.44435229897499084,,0.0,,0.7617743015289307,0.4760653078556061,0.4702969491481781,,0.6993035674095154,39.0,0.01396697387099266,0.32669317722320557,0.14937180280685425,0.0,0.286140501499176,0.0,0.28620246052742004,0.0,0.2857089340686798,0.0,0.1666666716337204,0.0,1.0,0.2791520357131958,0.0,0.0,3,True,velocity,3,4,False,5,2,4,ReLU(),federico,LOCAL,run.py
be7951ad96454444a243160ea1a833b5,0,FINISHED,/home/federico/mlruns/0/be7951ad96454444a243160ea1a833b5/artifacts,2021-12-15 17:26:01.747000+00:00,2021-12-15 20:42:28.040000+00:00,2.99241530481431e-19,7.102754414638426,0.17399439215660095,0.17044077813625336,7.102754592895508,2.9924152778416996e-19,73.62599702777709,0.45457959175109863,0.17792785167694092,0.1622854322195053,73.6259994506836,0.45198965072631836,38.0,0.004676437936723232,0.16837453842163086,0.12685911357402802,8.299870235539686e-10,0.27704980969429016,8.299870195751302e-10,0.27656084299087524,0.03846153989434242,0.2766517400741577,0.10833333432674408,0.14524446427822113,0.125,0.29133859276771545,0.2779950797557831,0.14166666567325592,0.1666666716337204,3,True,velocity,3,4,True,5,2,4,ReLU(),federico,LOCAL,run.py
5b8959a8a16540b99a303c1da00b22da,0,FINISHED,/home/federico/mlruns/0/5b8959a8a16540b99a303c1da00b22da/artifacts,2021-12-15 14:08:52.917000+00:00,2021-12-15 17:26:00.440000+00:00,0.0,,0.1765899956226349,0.16592136025428772,,0.0,,0.1586180180311203,0.1586180180311203,0.14649243652820587,,0.1765899956226349,39.0,0.006091545335948467,0.16592136025428772,0.11720781028270721,0.0,,0.0,,,,,,,,,,,3,False,velocity,3,4,False,5,2,4,,federico,LOCAL,run.py
b2cf69306c1a41c8b51a79f0758ba21c,0,FINISHED,/home/federico/mlruns/0/b2cf69306c1a41c8b51a79f0758ba21c/artifacts,2021-12-15 11:12:04.809000+00:00,2021-12-15 14:08:52.898000+00:00,5.587311863175515e-12,5.138011021323473,0.11657045036554337,0.11748648434877396,5.1380109786987305,5.5873118973089176e-12,34.594919009739435,0.11748657375574112,0.11748657375574112,0.1118483766913414,34.59491729736328,0.11657045036554337,34.0,0.008278087712824345,0.11747635155916214,0.09042975306510925,1.4147125284580397e-06,,1.4147125456208521e-06,,,,,,,,,,,3,False,velocity,5,4,True,5,1,4,ReLU(),federico,LOCAL,run.py
c97bbb0813644f94891eb9a4421ffc35,0,FINISHED,/home/federico/mlruns/0/c97bbb0813644f94891eb9a4421ffc35/artifacts,2021-12-15 04:55:25.494000+00:00,2021-12-15 11:12:04.696000+00:00,0.0,,0.13059717416763306,0.12480640411376953,,0.0,,0.4035537838935852,0.1241023987531662,0.12093178182840347,,0.40837493538856506,39.0,0.018158921971917152,0.12480640411376953,0.0891808420419693,0.0,0.2794504463672638,0.0,0.2794480621814728,0.0,0.2794513404369354,0.0,0.16723842918872833,0.0,0.9090909361839294,0.2777771055698395,0.0,0.09433962404727936,3,True,velocity,5,4,False,5,1,4,ReLU(),federico,LOCAL,run.py
59ba1e9c252543dd90831aea746878d1,0,FINISHED,/home/federico/mlruns/0/59ba1e9c252543dd90831aea746878d1/artifacts,2021-12-15 01:59:56.236000+00:00,2021-12-15 04:55:25.379000+00:00,6.381118290016419e-12,4.663940779531192,0.11671032756567001,0.11772970855236053,4.663940906524658,6.381118155729669e-12,28.63710560242257,0.3980537950992584,0.1178535744547844,0.11175031214952469,28.63710594177246,0.39452844858169556,34.0,0.009477352723479271,0.11710767447948456,0.09057475626468658,1.5357057918663486e-06,0.2794257402420044,1.5357058116797e-06,0.2792421877384186,0.16923077404499054,0.28020021319389343,0.24166665971279144,0.17397284507751465,0.10000000149011612,0.14960630238056183,0.2778177857398987,0.125,0.25833332538604736,3,True,velocity,5,4,True,5,1,4,ReLU(),federico,LOCAL,run.py
208c7d90620042ca8b832b1cf6e4d4d7,0,FINISHED,/home/federico/mlruns/0/208c7d90620042ca8b832b1cf6e4d4d7/artifacts,2021-12-14 22:45:55.302000+00:00,2021-12-15 01:59:55.492000+00:00,0.0,,0.11700764298439026,0.11896562576293945,,0.0,,0.11840839684009552,0.11840839684009552,0.11314418166875839,,0.11700764298439026,39.0,0.013020160607993603,0.1190456673502922,0.08857585489749908,0.0,,0.0,,,,,,,,,,,3,False,velocity,5,4,False,5,1,4,,federico,LOCAL,run.py
967fc2525277479a9fa9d9d728296c4d,0,FINISHED,/home/federico/mlruns/0/967fc2525277479a9fa9d9d728296c4d/artifacts,2021-12-14 19:37:24.956000+00:00,2021-12-14 22:45:55.269000+00:00,551726465679360.0,0.4878053695636509,0.5090638399124146,0.19444069266319275,0.4878053665161133,551726452017208.9,-1.3105285658348627,0.19444066286087036,0.19444066286087036,0.19083096086978912,-1.3105285167694092,0.5090638399124146,34.0,4.709609065852317e-16,0.19444069266319275,0.17343050241470337,22862118.0,,22862118.26961763,,,,,,,,,,,3,False,velocity,3,4,True,5,1,4,ReLU(),federico,LOCAL,run.py
274734a939764643a49fc7cf39ed9b98,0,FINISHED,/home/federico/mlruns/0/274734a939764643a49fc7cf39ed9b98/artifacts,2021-12-14 16:11:38.746000+00:00,2021-12-14 19:37:24.625000+00:00,0.0,,0.3760713040828705,0.369882196187973,,0.0,,0.4635503888130188,0.18462614715099335,0.17702728509902954,,0.6538491249084473,37.0,0.024084247648715973,0.3299897611141205,0.13063615560531616,0.0,0.2789304256439209,0.0,0.2789718806743622,0.0,0.27892422676086426,0.0,0.15290403366088867,0.008333333767950535,0.9090909361839294,0.2777771055698395,0.0,0.0,3,True,velocity,3,4,False,5,1,4,ReLU(),federico,LOCAL,run.py
8a2263c375ac4ceaa94726a1e1c173d3,0,FINISHED,/home/federico/mlruns/0/8a2263c375ac4ceaa94726a1e1c173d3/artifacts,2021-12-14 09:29:44.674000+00:00,2021-12-14 16:11:38.592000+00:00,1.3681884401470223e-12,11.367716044151429,0.13625681400299072,0.13116037845611572,11.367715835571289,1.368188469942058e-12,145.98148216628124,0.4097538888454437,0.13186711072921753,0.1287916749715805,145.98147583007812,0.41393235325813293,39.0,0.02442759834229946,0.1310594081878662,0.10261933505535126,3.838590885152371e-07,0.27791664004325867,3.83859095996748e-07,0.27803584933280945,0.06923077255487442,0.2778867483139038,0.1666666716337204,0.17054983973503113,0.0,0.787401556968689,0.27767542004585266,0.0,0.0,3,True,velocity,3,4,True,5,1,4,ReLU(),federico,LOCAL,run.py
0093596b5f9b423b885d1dc257c556d8,0,FINISHED,/home/federico/mlruns/0/0093596b5f9b423b885d1dc257c556d8/artifacts,2021-12-14 06:10:05.934000+00:00,2021-12-14 09:29:43.840000+00:00,0.0,,0.14385303854942322,0.13472039997577667,,0.0,,0.1334690898656845,0.1334690898656845,0.13397181034088135,,0.14385303854942322,39.0,0.006888869684189558,0.13468588888645172,0.10289425402879715,0.0,,0.0,,,,,,,,,,,3,False,velocity,3,4,False,5,1,4,,federico,LOCAL,run.py
1d182a9ba5784463b95016708ce70ce1,0,RUNNING,/home/federico/mlruns/0/1d182a9ba5784463b95016708ce70ce1/artifacts,2021-12-14 06:09:41.422000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,velocity,5,4,False,3,4,4,,federico,LOCAL,run.py
ac7ce36d06084d968e571ec9b918c362,0,RUNNING,/home/federico/mlruns/0/ac7ce36d06084d968e571ec9b918c362/artifacts,2021-12-14 06:09:16.267000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,velocity,3,4,False,3,4,4,,federico,LOCAL,run.py
6a302793076d4916999fbaf15f3f0c3c,0,RUNNING,/home/federico/mlruns/0/6a302793076d4916999fbaf15f3f0c3c/artifacts,2021-12-14 06:05:09.323000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,velocity,5,4,False,3,2,4,,federico,LOCAL,run.py
113b382ee4854d24a6af335f2026d69a,0,RUNNING,/home/federico/mlruns/0/113b382ee4854d24a6af335f2026d69a/artifacts,2021-12-14 06:00:14.764000+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,False,velocity,3,4,False,3,2,4,,federico,LOCAL,run.py
521dc6904d974390b0939e3fa2907f2a,0,FINISHED,/home/federico/mlruns/0/521dc6904d974390b0939e3fa2907f2a/artifacts,2021-12-13 19:25:52.106000+00:00,2021-12-14 06:00:13.643000+00:00,0.0,,0.12643077969551086,0.13125653564929962,,0.0,,0.13264761865139008,0.13264761865139008,0.12587431073188782,,0.12643077969551086,39.0,0.007371508050709963,0.13105672597885132,0.0977645292878151,0.0,,0.0,,,,,,,,,,,3,False,velocity,5,4,False,3,1,4,,federico,LOCAL,run.py
a5829a8405284846aa554d3e8f51c975,0,FINISHED,/home/federico/mlruns/0/a5829a8405284846aa554d3e8f51c975/artifacts,2021-12-13 08:41:56.796000+00:00,2021-12-13 19:25:50.042000+00:00,,,,,,,,,,,,,19.0,-1.0,inf,,,,,,,,,,,,,,,3,False,velocity,3,4,False,3,1,4,,federico,LOCAL,run.py
e194a60fcf24446f87347dc69cca2737,0,FINISHED,/home/federico/mlruns/0/e194a60fcf24446f87347dc69cca2737/artifacts,2021-12-09 00:41:58.142000+00:00,2021-12-09 03:57:51.555000+00:00,3.5836122264099046e-11,1.7888543819998317,0.1256205439567566,0.12606972455978394,1.7888543605804443,3.583612090088221e-11,1.2000000000000002,0.1259574145078659,0.1259574145078659,0.12020360678434372,1.2000000476837158,0.1256205439567566,39.0,0.0018766390858218074,0.12606972455978394,0.09835836291313171,2.6771672310133e-06,,2.6771671931682642e-06,,,,,,,,,,,2,False,velocity,5,4,True,5,4,4,ReLU(),federico,LOCAL,run.py
6eacbec2b02d435c99d01f1f3328061f,0,FINISHED,/home/federico/mlruns/0/6eacbec2b02d435c99d01f1f3328061f/artifacts,2021-12-08 18:39:46.762000+00:00,2021-12-09 00:41:58.034000+00:00,0.0,,0.12255774438381195,0.12339091300964355,,0.0,,0.4008709490299225,0.12336316704750061,0.119016632437706,,0.400335431098938,39.0,-0.00033476887620054185,0.12348833680152893,0.09039653837680817,0.0,0.27762410044670105,0.0,0.27761438488960266,0.0,0.27750763297080994,0.0,0.16805554926395416,0.0,1.0,0.2777771055698395,0.008333333767950535,0.0,2,True,velocity,5,4,False,5,4,4,ReLU(),federico,LOCAL,run.py
374a718a19414e40b70db5e8f69364fd,0,FINISHED,/home/federico/mlruns/0/374a718a19414e40b70db5e8f69364fd/artifacts,2021-12-08 12:35:52.503000+00:00,2021-12-08 18:39:46.661000+00:00,6.01238281383587e-10,1.788854381999833,0.12505023181438446,0.12551653385162354,1.7888543605804443,6.012382875685194e-10,1.2000000000000037,0.4038190245628357,0.12540623545646667,0.1196342334151268,1.2000000476837158,0.40272846817970276,39.0,0.006140520330518484,0.12557955086231232,0.09770546108484268,1.096574942494044e-05,0.27843210101127625,1.096574929102904e-05,0.2785601019859314,0.5307692289352417,0.27841269969940186,0.0,0.19294534623622894,0.0416666679084301,0.11023622006177902,0.2776782810688019,0.44999998807907104,0.02500000037252903,2,True,velocity,5,4,True,5,4,4,ReLU(),federico,LOCAL,run.py
6a547cac45e34949a59f09e1696069c5,0,FINISHED,/home/federico/mlruns/0/6a547cac45e34949a59f09e1696069c5/artifacts,2021-12-08 09:23:03.829000+00:00,2021-12-08 12:35:51.769000+00:00,0.0,,0.1264609545469284,0.12883242964744568,,0.0,,0.12867696583271027,0.12867696583271027,0.12221673876047134,,0.1264609545469284,39.0,0.002483515767380595,0.12847360968589783,0.09770756959915161,0.0,,0.0,,,,,,,,,,,2,False,velocity,5,4,False,5,4,4,,federico,LOCAL,run.py
0a3becf0e8b940c2bbc567d1420ee802,0,FINISHED,/home/federico/mlruns/0/0a3becf0e8b940c2bbc567d1420ee802/artifacts,2021-12-08 06:26:36.578000+00:00,2021-12-08 09:23:03.818000+00:00,3.771498738314172e-12,10.05035863727579,0.12277679890394211,0.12280546873807907,10.050358772277832,3.7714987993357654e-12,99.00970873786407,0.12279558181762695,0.12279558181762695,0.11727292090654373,99.00971221923828,0.12277679890394211,34.0,0.00792322214692831,0.12283337116241455,0.09390764683485031,1.9135435991302074e-07,,1.9135436550399004e-07,,,,,,,,,,,2,False,velocity,3,4,True,5,4,4,ReLU(),federico,LOCAL,run.py
4f97de1f296e498d8684687934ae5d5e,0,FINISHED,/home/federico/mlruns/0/4f97de1f296e498d8684687934ae5d5e/artifacts,2021-12-08 00:21:23.370000+00:00,2021-12-08 06:26:36.461000+00:00,0.0,,0.12255781143903732,0.12337284535169601,,0.0,,0.401153028011322,0.1233585923910141,0.1190338209271431,,0.40033555030822754,39.0,0.010502230376005173,0.12337719649076462,0.0903875008225441,0.0,0.2777944505214691,0.0,0.2777942717075348,0.03333333507180214,0.27779433131217957,0.0,0.16616161167621613,0.0,0.9636363387107849,0.2777771055698395,0.0,0.0,2,True,velocity,3,4,False,5,4,4,ReLU(),federico,LOCAL,run.py
876d0d0f2c15400980d2f23b2e6b7f0d,0,FINISHED,/home/federico/mlruns/0/876d0d0f2c15400980d2f23b2e6b7f0d/artifacts,2021-12-07 21:27:37.776000+00:00,2021-12-08 00:21:23.234000+00:00,3.771498738314172e-12,10.05035863727579,0.12277679890394211,0.12280266731977463,10.050358772277832,3.7714987993357654e-12,99.00970873786407,0.4014570415019989,0.12279240787029266,0.11727412045001984,99.00971221923828,0.40025368332862854,34.0,0.008477005176246166,0.12283221632242203,0.09389761835336685,1.9135435991302074e-07,0.27868708968162537,1.9135436550399004e-07,0.27875277400016785,0.16153846681118011,0.27866455912590027,0.0,0.16863349080085754,0.2750000059604645,0.5669291615486145,0.27747687697410583,0.008333333767950535,0.0,2,True,velocity,3,4,True,5,4,4,ReLU(),federico,LOCAL,run.py
ad22a1df0f7a49e4ba6041562c389cb3,0,FINISHED,/home/federico/mlruns/0/ad22a1df0f7a49e4ba6041562c389cb3/artifacts,2021-12-07 18:37:22.665000+00:00,2021-12-07 21:27:37.028000+00:00,0.0,,0.12416165322065353,0.12400785833597183,,0.0,,0.12409929931163788,0.12409929931163788,0.11901836842298508,,0.12416165322065353,34.0,0.0044887010008096695,0.12396735697984695,0.09227950870990753,0.0,,0.0,,,,,,,,,,,2,False,velocity,3,4,False,5,4,4,,federico,LOCAL,run.py
00998d16567c47d381c1d130ac25143b,0,FINISHED,/home/federico/mlruns/0/00998d16567c47d381c1d130ac25143b/artifacts,2021-12-07 15:22:44.806000+00:00,2021-12-07 18:37:22.655000+00:00,7.844899035935882e-11,1.788854381999833,0.12412082403898239,0.12440745532512665,1.7888543605804443,7.844899180921458e-11,1.2000000000000037,0.12433911114931107,0.12433911114931107,0.11857999116182327,1.2000000476837158,0.12412082403898239,39.0,4.709609065852317e-16,0.12442706525325775,0.09643100947141647,3.961034963140264e-06,,3.961035011438666e-06,,,,,,,,,,,2,False,velocity,5,4,True,5,2,4,ReLU(),federico,LOCAL,run.py
e4a06b3e15a145809d63c35930e0eab1,0,FINISHED,/home/federico/mlruns/0/e4a06b3e15a145809d63c35930e0eab1/artifacts,2021-12-07 09:21:18.072000+00:00,2021-12-07 15:22:44.572000+00:00,0.0,,0.12255790829658508,0.12338265031576157,,0.0,,0.4011363387107849,0.12335841357707977,0.11903394013643265,,0.40033555030822754,39.0,-1.541418646012555e-16,0.12345009297132492,0.0903870239853859,0.0,0.27777788043022156,0.0,0.27777788043022156,0.0,0.2777778208255768,0.0,0.1666666716337204,0.0,1.0,0.2777771055698395,0.0,0.0,2,True,velocity,5,4,False,5,2,4,ReLU(),federico,LOCAL,run.py
b76d97c43c3e444488a8c50d6d45b413,0,FINISHED,/home/federico/mlruns/0/b76d97c43c3e444488a8c50d6d45b413/artifacts,2021-12-07 03:19:17.708000+00:00,2021-12-07 09:21:17.972000+00:00,8.272200702208465e-10,1.7888543819998306,0.12375609576702118,0.12406458705663681,1.7888543605804443,8.272200695883726e-10,1.1999999999999966,0.40177837014198303,0.12400051951408386,0.1182497963309288,1.2000000476837158,0.4015338718891144,39.0,4.709609065852317e-16,0.12412053346633911,0.09597548097372055,1.286250426346669e-05,0.27777785062789917,1.2862504185331661e-05,0.27777785062789917,0.0,0.2777777314186096,0.0,0.1666666716337204,1.0,0.0,0.2777771055698395,0.0,0.0,2,True,velocity,5,4,True,5,2,4,ReLU(),federico,LOCAL,run.py
8181646836d24362b9059386cc6c49d5,0,FINISHED,/home/federico/mlruns/0/8181646836d24362b9059386cc6c49d5/artifacts,2021-12-07 00:06:43.939000+00:00,2021-12-07 03:19:17.002000+00:00,0.0,,0.12658698856830597,0.1278952807188034,,0.0,,0.12640105187892914,0.12640105187892914,0.12039139121770859,,0.12658698856830597,39.0,-1.541418646012555e-16,0.1278952807188034,0.0953894853591919,0.0,,0.0,,,,,,,,,,,2,False,velocity,5,4,False,5,2,4,,federico,LOCAL,run.py
3702f89266a849d1a7f2e375c8f89a1e,0,FINISHED,/home/federico/mlruns/0/3702f89266a849d1a7f2e375c8f89a1e/artifacts,2021-12-06 20:50:41.335000+00:00,2021-12-07 00:06:43.918000+00:00,4.144673428248258e-13,6.7515183714668625,0.12392255663871765,0.12477029860019684,6.751518249511719,4.144673513909391e-13,49.52470767166167,0.12359632551670074,0.12359632551670074,0.1187346875667572,49.52470779418945,0.12392255663871765,39.0,0.010322434827685356,0.12477029860019684,0.09122475236654282,1.5548808107723744e-07,,1.5548808444514097e-07,,,,,,,,,,,2,False,velocity,3,4,True,5,2,4,ReLU(),federico,LOCAL,run.py
850581b98067476e8c91ec9597962c1b,0,FINISHED,/home/federico/mlruns/0/850581b98067476e8c91ec9597962c1b/artifacts,2021-12-06 14:44:47.062000+00:00,2021-12-06 20:50:41.217000+00:00,0.0,,0.126690074801445,0.1299409568309784,,0.0,,0.40488776564598083,0.12677298486232758,0.12066785246133804,,0.404467910528183,39.0,0.026669882237911224,0.1299409568309784,0.09577422589063644,0.0,0.2781114876270294,0.0,0.2778092324733734,0.0,0.2781147360801697,0.0,0.15416666865348816,0.02500000037252903,0.8999999761581421,0.2777771055698395,0.0,0.0,2,True,velocity,3,4,False,5,2,4,ReLU(),federico,LOCAL,run.py
